382	Chittagong	Bandarban	Thanchi	Thanchi	4630	2015-06-25 11:41:22	2015-06-25 11:41:22
1046	Barisal	Barguna	Amtali	Amtali	8710	2015-06-25 11:41:37	2015-06-25 11:41:37
1047	Barisal	Barguna	Bamna	Bamna	8730	2015-06-25 11:41:37	2015-06-25 11:41:37
1048	Barisal	Barguna	Barguna Sadar	Barguna Sadar	8700	2015-06-25 11:41:37	2015-06-25 11:41:37
1049	Barisal	Barguna	Barguna Sadar	Nali Bandar	8701	2015-06-25 11:41:37	2015-06-25 11:41:37
1050	Barisal	Barguna	Betagi	Betagi	8740	2015-06-25 11:41:37	2015-06-25 11:41:37
1051	Barisal	Barguna	Betagi	Darul Ulam	8741	2015-06-25 11:41:37	2015-06-25 11:41:37
1052	Barisal	Barguna	Patharghata	Kakchira	8721	2015-06-25 11:41:37	2015-06-25 11:41:37
1053	Barisal	Barguna	Patharghata	Patharghata	8720	2015-06-25 11:41:37	2015-06-25 11:41:37
1054	Barisal	Barishal	Agailzhara	Agailzhara	8240	2015-06-25 11:41:37	2015-06-25 11:41:37
1055	Barisal	Barishal	Agailzhara	Gaila	8241	2015-06-25 11:41:37	2015-06-25 11:41:37
1056	Barisal	Barishal	Agailzhara	Paisarhat	8242	2015-06-25 11:41:37	2015-06-25 11:41:37
1057	Barisal	Barishal	Babuganj	Babuganj	8210	2015-06-25 11:41:38	2015-06-25 11:41:38
1058	Barisal	Barishal	Babuganj	Barishal Cadet	8216	2015-06-25 11:41:38	2015-06-25 11:41:38
1059	Barisal	Barishal	Babuganj	Chandpasha	8212	2015-06-25 11:41:38	2015-06-25 11:41:38
1060	Barisal	Barishal	Babuganj	Madhabpasha	8213	2015-06-25 11:41:38	2015-06-25 11:41:38
1061	Barisal	Barishal	Babuganj	Nizamuddin College	8215	2015-06-25 11:41:38	2015-06-25 11:41:38
1062	Barisal	Barishal	Babuganj	Rahamatpur	8211	2015-06-25 11:41:38	2015-06-25 11:41:38
1063	Barisal	Barishal	Babuganj	Thakur Mallik	8214	2015-06-25 11:41:38	2015-06-25 11:41:38
1064	Barisal	Barishal	Barajalia	Barajalia	8260	2015-06-25 11:41:38	2015-06-25 11:41:38
1065	Barisal	Barishal	Barajalia	Osman Manjil	8261	2015-06-25 11:41:38	2015-06-25 11:41:38
1066	Barisal	Barishal	Barishal Sadar	Barishal Sadar	8200	2015-06-25 11:41:38	2015-06-25 11:41:38
1067	Barisal	Barishal	Barishal Sadar	Bukhainagar	8201	2015-06-25 11:41:38	2015-06-25 11:41:38
1068	Barisal	Barishal	Barishal Sadar	Jaguarhat	8206	2015-06-25 11:41:38	2015-06-25 11:41:38
1069	Barisal	Barishal	Barishal Sadar	Kashipur	8205	2015-06-25 11:41:38	2015-06-25 11:41:38
1070	Barisal	Barishal	Barishal Sadar	Patang	8204	2015-06-25 11:41:38	2015-06-25 11:41:38
1071	Barisal	Barishal	Barishal Sadar	Saheberhat	8202	2015-06-25 11:41:38	2015-06-25 11:41:38
1072	Barisal	Barishal	Barishal Sadar	Sugandia	8203	2015-06-25 11:41:38	2015-06-25 11:41:38
1073	Barisal	Barishal	Gouranadi	Batajor	8233	2015-06-25 11:41:38	2015-06-25 11:41:38
1074	Barisal	Barishal	Gouranadi	Gouranadi	8230	2015-06-25 11:41:38	2015-06-25 11:41:38
1075	Barisal	Barishal	Gouranadi	Kashemabad	8232	2015-06-25 11:41:38	2015-06-25 11:41:38
1076	Barisal	Barishal	Gouranadi	Tarki Bandar	8231	2015-06-25 11:41:38	2015-06-25 11:41:38
1077	Barisal	Barishal	Mahendiganj	Langutia	8274	2015-06-25 11:41:38	2015-06-25 11:41:38
1078	Barisal	Barishal	Mahendiganj	Laskarpur	8271	2015-06-25 11:41:38	2015-06-25 11:41:38
1079	Barisal	Barishal	Mahendiganj	Mahendiganj	8270	2015-06-25 11:41:38	2015-06-25 11:41:38
1080	Barisal	Barishal	Mahendiganj	Nalgora	8273	2015-06-25 11:41:38	2015-06-25 11:41:38
1081	Barisal	Barishal	Mahendiganj	Ulania	8272	2015-06-25 11:41:38	2015-06-25 11:41:38
1082	Barisal	Barishal	Muladi	Charkalekhan	8252	2015-06-25 11:41:38	2015-06-25 11:41:38
1083	Barisal	Barishal	Muladi	Kazirchar	8251	2015-06-25 11:41:38	2015-06-25 11:41:38
1084	Barisal	Barishal	Muladi	Muladi	8250	2015-06-25 11:41:38	2015-06-25 11:41:38
1085	Barisal	Barishal	Sahebganj	Charamandi	8281	2015-06-25 11:41:38	2015-06-25 11:41:38
1086	Barisal	Barishal	Sahebganj	kalaskati	8284	2015-06-25 11:41:38	2015-06-25 11:41:38
1087	Barisal	Barishal	Sahebganj	Padri Shibpur	8282	2015-06-25 11:41:38	2015-06-25 11:41:38
1088	Barisal	Barishal	Sahebganj	Sahebganj	8280	2015-06-25 11:41:38	2015-06-25 11:41:38
1089	Barisal	Barishal	Sahebganj	Shialguni	8283	2015-06-25 11:41:38	2015-06-25 11:41:38
1090	Barisal	Barishal	Uzirpur	Dakuarhat	8223	2015-06-25 11:41:38	2015-06-25 11:41:38
1091	Barisal	Barishal	Uzirpur	Dhamura	8221	2015-06-25 11:41:38	2015-06-25 11:41:38
1092	Barisal	Barishal	Uzirpur	Jugirkanda	8222	2015-06-25 11:41:38	2015-06-25 11:41:38
1093	Barisal	Barishal	Uzirpur	Shikarpur	8224	2015-06-25 11:41:38	2015-06-25 11:41:38
1094	Barisal	Barishal	Uzirpur	Uzirpur	8220	2015-06-25 11:41:38	2015-06-25 11:41:38
1095	Barisal	Bhola	Bhola Sadar	Bhola Sadar	8300	2015-06-25 11:41:38	2015-06-25 11:41:38
1096	Barisal	Bhola	Bhola Sadar	Joynagar	8301	2015-06-25 11:41:39	2015-06-25 11:41:39
1097	Barisal	Bhola	Borhanuddin UPO	Borhanuddin UPO	8320	2015-06-25 11:41:39	2015-06-25 11:41:39
1098	Barisal	Bhola	Borhanuddin UPO	Mirzakalu	8321	2015-06-25 11:41:39	2015-06-25 11:41:39
1099	Barisal	Bhola	Charfashion	Charfashion	8340	2015-06-25 11:41:39	2015-06-25 11:41:39
1100	Barisal	Bhola	Charfashion	Dularhat	8341	2015-06-25 11:41:39	2015-06-25 11:41:39
1101	Barisal	Bhola	Charfashion	Keramatganj	8342	2015-06-25 11:41:39	2015-06-25 11:41:39
1102	Barisal	Bhola	Doulatkhan	Doulatkhan	8310	2015-06-25 11:41:39	2015-06-25 11:41:39
1103	Barisal	Bhola	Doulatkhan	Hajipur	8311	2015-06-25 11:41:39	2015-06-25 11:41:39
1104	Barisal	Bhola	Hajirhat	Hajirhat	8360	2015-06-25 11:41:39	2015-06-25 11:41:39
1105	Barisal	Bhola	Hatshoshiganj	Hatshoshiganj	8350	2015-06-25 11:41:39	2015-06-25 11:41:39
1106	Barisal	Bhola	Lalmohan UPO	Daurihat	8331	2015-06-25 11:41:39	2015-06-25 11:41:39
1107	Barisal	Bhola	Lalmohan UPO	Gazaria	8332	2015-06-25 11:41:39	2015-06-25 11:41:39
1108	Barisal	Bhola	Lalmohan UPO	Lalmohan UPO	8330	2015-06-25 11:41:39	2015-06-25 11:41:39
1161	Rajshahi	Bogra	Alamdighi	Adamdighi	5890	2015-06-25 11:41:40	2015-06-25 11:41:40
1162	Rajshahi	Bogra	Alamdighi	Nasharatpur	5892	2015-06-25 11:41:40	2015-06-25 11:41:40
1163	Rajshahi	Bogra	Alamdighi	Santahar	5891	2015-06-25 11:41:40	2015-06-25 11:41:40
1164	Rajshahi	Bogra	Bogra Sadar	Bogra Canttonment	5801	2015-06-25 11:41:40	2015-06-25 11:41:40
1165	Rajshahi	Bogra	Bogra Sadar	Bogra Sadar	5800	2015-06-25 11:41:40	2015-06-25 11:41:40
1166	Rajshahi	Bogra	Dhunat	Dhunat	5850	2015-06-25 11:41:40	2015-06-25 11:41:40
1167	Rajshahi	Bogra	Dhunat	Gosaibari	5851	2015-06-25 11:41:40	2015-06-25 11:41:40
1168	Rajshahi	Bogra	Dupchachia	Dupchachia	5880	2015-06-25 11:41:40	2015-06-25 11:41:40
1169	Rajshahi	Bogra	Dupchachia	Talora	5881	2015-06-25 11:41:40	2015-06-25 11:41:40
1170	Rajshahi	Bogra	Gabtoli	Gabtoli	5820	2015-06-25 11:41:40	2015-06-25 11:41:40
1171	Rajshahi	Bogra	Gabtoli	Sukhanpukur	5821	2015-06-25 11:41:40	2015-06-25 11:41:40
1172	Rajshahi	Bogra	Kahalu	Kahalu	5870	2015-06-25 11:41:40	2015-06-25 11:41:40
1173	Rajshahi	Bogra	Nandigram	Nandigram	5860	2015-06-25 11:41:40	2015-06-25 11:41:40
1174	Rajshahi	Bogra	Sariakandi	Chandan Baisha	5831	2015-06-25 11:41:40	2015-06-25 11:41:40
1175	Rajshahi	Bogra	Sariakandi	Sariakandi	5830	2015-06-25 11:41:40	2015-06-25 11:41:40
1176	Rajshahi	Bogra	Sherpur	Chandaikona	5841	2015-06-25 11:41:40	2015-06-25 11:41:40
1177	Rajshahi	Bogra	Sherpur	Palli Unnyan Accadem	5842	2015-06-25 11:41:40	2015-06-25 11:41:40
1178	Rajshahi	Bogra	Sherpur	Sherpur	5840	2015-06-25 11:41:40	2015-06-25 11:41:40
1179	Rajshahi	Bogra	Shibganj	Shibganj	5810	2015-06-25 11:41:40	2015-06-25 11:41:40
1180	Rajshahi	Bogra	Sonatola	Sonatola	5826	2015-06-25 11:41:40	2015-06-25 11:41:40
383	Chittagong	Brahmanbaria	Akhaura	Akhaura	3450	2015-06-25 11:41:22	2015-06-25 11:41:22
384	Chittagong	Brahmanbaria	Akhaura	Azampur	3451	2015-06-25 11:41:22	2015-06-25 11:41:22
385	Chittagong	Brahmanbaria	Akhaura	Gangasagar	3452	2015-06-25 11:41:22	2015-06-25 11:41:22
386	Chittagong	Brahmanbaria	Banchharampur	Banchharampur	3420	2015-06-25 11:41:22	2015-06-25 11:41:22
387	Chittagong	Brahmanbaria	Brahamanbaria Sadar	Ashuganj	3402	2015-06-25 11:41:22	2015-06-25 11:41:22
388	Chittagong	Brahmanbaria	Brahamanbaria Sadar	Ashuganj Share	3403	2015-06-25 11:41:22	2015-06-25 11:41:22
389	Chittagong	Brahmanbaria	Brahamanbaria Sadar	Brahamanbaria Sadar	3400	2015-06-25 11:41:22	2015-06-25 11:41:22
390	Chittagong	Brahmanbaria	Brahamanbaria Sadar	Poun	3404	2015-06-25 11:41:22	2015-06-25 11:41:22
391	Chittagong	Brahmanbaria	Brahamanbaria Sadar	Talshahar	3401	2015-06-25 11:41:22	2015-06-25 11:41:22
392	Chittagong	Brahmanbaria	Kasba	Chandidar	3462	2015-06-25 11:41:22	2015-06-25 11:41:22
393	Chittagong	Brahmanbaria	Kasba	Chargachh	3463	2015-06-25 11:41:22	2015-06-25 11:41:22
394	Chittagong	Brahmanbaria	Kasba	Gopinathpur	3464	2015-06-25 11:41:22	2015-06-25 11:41:22
395	Chittagong	Brahmanbaria	Kasba	Kasba	3460	2015-06-25 11:41:22	2015-06-25 11:41:22
396	Chittagong	Brahmanbaria	Kasba	Kuti	3461	2015-06-25 11:41:22	2015-06-25 11:41:22
397	Chittagong	Brahmanbaria	Nabinagar	Jibanganj	3419	2015-06-25 11:41:22	2015-06-25 11:41:22
398	Chittagong	Brahmanbaria	Nabinagar	Kaitala	3417	2015-06-25 11:41:22	2015-06-25 11:41:22
399	Chittagong	Brahmanbaria	Nabinagar	Laubfatehpur	3411	2015-06-25 11:41:22	2015-06-25 11:41:22
400	Chittagong	Brahmanbaria	Nabinagar	Nabinagar	3410	2015-06-25 11:41:22	2015-06-25 11:41:22
401	Chittagong	Brahmanbaria	Nabinagar	Rasullabad	3412	2015-06-25 11:41:22	2015-06-25 11:41:22
402	Chittagong	Brahmanbaria	Nabinagar	Ratanpur	3414	2015-06-25 11:41:22	2015-06-25 11:41:22
403	Chittagong	Brahmanbaria	Nabinagar	Salimganj	3418	2015-06-25 11:41:23	2015-06-25 11:41:23
404	Chittagong	Brahmanbaria	Nabinagar	Shahapur	3415	2015-06-25 11:41:23	2015-06-25 11:41:23
405	Chittagong	Brahmanbaria	Nabinagar	Shamgram	3413	2015-06-25 11:41:23	2015-06-25 11:41:23
406	Chittagong	Brahmanbaria	Nasirnagar	Fandauk	3441	2015-06-25 11:41:23	2015-06-25 11:41:23
407	Chittagong	Brahmanbaria	Nasirnagar	Nasirnagar	3440	2015-06-25 11:41:23	2015-06-25 11:41:23
408	Chittagong	Brahmanbaria	Sarail	Chandura	3432	2015-06-25 11:41:23	2015-06-25 11:41:23
409	Chittagong	Brahmanbaria	Sarail	Sarial	3430	2015-06-25 11:41:23	2015-06-25 11:41:23
410	Chittagong	Brahmanbaria	Sarail	Shahbajpur	3431	2015-06-25 11:41:23	2015-06-25 11:41:23
411	Chittagong	Chandpur	Chandpur Sadar	Baburhat	3602	2015-06-25 11:41:23	2015-06-25 11:41:23
412	Chittagong	Chandpur	Chandpur Sadar	Chandpur Sadar	3600	2015-06-25 11:41:23	2015-06-25 11:41:23
413	Chittagong	Chandpur	Chandpur Sadar	Puranbazar	3601	2015-06-25 11:41:23	2015-06-25 11:41:23
414	Chittagong	Chandpur	Chandpur Sadar	Sahatali	3603	2015-06-25 11:41:23	2015-06-25 11:41:23
415	Chittagong	Chandpur	Faridganj	Chandra	3651	2015-06-25 11:41:23	2015-06-25 11:41:23
416	Chittagong	Chandpur	Faridganj	Faridganj	3650	2015-06-25 11:41:23	2015-06-25 11:41:23
417	Chittagong	Chandpur	Faridganj	Gridkaliandia	3653	2015-06-25 11:41:23	2015-06-25 11:41:23
418	Chittagong	Chandpur	Faridganj	Islampur Shah Isain	3655	2015-06-25 11:41:23	2015-06-25 11:41:23
419	Chittagong	Chandpur	Faridganj	Rampurbazar	3654	2015-06-25 11:41:23	2015-06-25 11:41:23
420	Chittagong	Chandpur	Faridganj	Rupsha	3652	2015-06-25 11:41:23	2015-06-25 11:41:23
421	Chittagong	Chandpur	Hajiganj	Bolakhal	3611	2015-06-25 11:41:23	2015-06-25 11:41:23
422	Chittagong	Chandpur	Hajiganj	Hajiganj	3610	2015-06-25 11:41:23	2015-06-25 11:41:23
423	Chittagong	Chandpur	Hayemchar	Gandamara	3661	2015-06-25 11:41:23	2015-06-25 11:41:23
424	Chittagong	Chandpur	Hayemchar	Hayemchar	3660	2015-06-25 11:41:23	2015-06-25 11:41:23
425	Chittagong	Chandpur	Kachua	Kachua	3630	2015-06-25 11:41:23	2015-06-25 11:41:23
426	Chittagong	Chandpur	Kachua	Pak Shrirampur	3631	2015-06-25 11:41:23	2015-06-25 11:41:23
427	Chittagong	Chandpur	Kachua	Rahima Nagar	3632	2015-06-25 11:41:23	2015-06-25 11:41:23
428	Chittagong	Chandpur	Kachua	Shachar	3633	2015-06-25 11:41:23	2015-06-25 11:41:23
429	Chittagong	Chandpur	Matlobganj	Kalipur	3642	2015-06-25 11:41:23	2015-06-25 11:41:23
430	Chittagong	Chandpur	Matlobganj	Matlobganj	3640	2015-06-25 11:41:23	2015-06-25 11:41:23
431	Chittagong	Chandpur	Matlobganj	Mohanpur	3641	2015-06-25 11:41:23	2015-06-25 11:41:23
432	Chittagong	Chandpur	Shahrasti	Chotoshi	3623	2015-06-25 11:41:23	2015-06-25 11:41:23
433	Chittagong	Chandpur	Shahrasti	Islamia Madrasha	3624	2015-06-25 11:41:23	2015-06-25 11:41:23
434	Chittagong	Chandpur	Shahrasti	Khilabazar	3621	2015-06-25 11:41:23	2015-06-25 11:41:23
435	Chittagong	Chandpur	Shahrasti	Pashchim Kherihar Al	3622	2015-06-25 11:41:23	2015-06-25 11:41:23
436	Chittagong	Chandpur	Shahrasti	Shahrasti	3620	2015-06-25 11:41:23	2015-06-25 11:41:23
1181	Rajshahi	Chapinawabganj	Bholahat	Bholahat	6330	2015-06-25 11:41:40	2015-06-25 11:41:40
1182	Rajshahi	Chapinawabganj	Chapinawabganj Sadar	Amnura	6303	2015-06-25 11:41:40	2015-06-25 11:41:40
1183	Rajshahi	Chapinawabganj	Chapinawabganj Sadar	Chapinawbganj Sadar	6300	2015-06-25 11:41:40	2015-06-25 11:41:40
1184	Rajshahi	Chapinawabganj	Chapinawabganj Sadar	Rajarampur	6301	2015-06-25 11:41:40	2015-06-25 11:41:40
1185	Rajshahi	Chapinawabganj	Chapinawabganj Sadar	Ramchandrapur	6302	2015-06-25 11:41:40	2015-06-25 11:41:40
1186	Rajshahi	Chapinawabganj	Nachol	Mandumala	6311	2015-06-25 11:41:40	2015-06-25 11:41:40
1187	Rajshahi	Chapinawabganj	Nachol	Nachol	6310	2015-06-25 11:41:40	2015-06-25 11:41:40
1188	Rajshahi	Chapinawabganj	Rohanpur	Gomashtapur	6321	2015-06-25 11:41:40	2015-06-25 11:41:40
1189	Rajshahi	Chapinawabganj	Rohanpur	Rohanpur	6320	2015-06-25 11:41:40	2015-06-25 11:41:40
1190	Rajshahi	Chapinawabganj	Shibganj U.P.O	Kansart	6341	2015-06-25 11:41:40	2015-06-25 11:41:40
1191	Rajshahi	Chapinawabganj	Shibganj U.P.O	Manaksha	6342	2015-06-25 11:41:40	2015-06-25 11:41:40
1192	Rajshahi	Chapinawabganj	Shibganj U.P.O	Shibganj U.P.O	6340	2015-06-25 11:41:40	2015-06-25 11:41:40
512	Chittagong	Chittagong	Rouzan	B.I.T Post Office	4349	2015-06-25 11:41:25	2015-06-25 11:41:25
513	Chittagong	Chittagong	Rouzan	Beenajuri	4341	2015-06-25 11:41:25	2015-06-25 11:41:25
514	Chittagong	Chittagong	Rouzan	Dewanpur	4347	2015-06-25 11:41:25	2015-06-25 11:41:25
515	Chittagong	Chittagong	Rouzan	Fatepur	4345	2015-06-25 11:41:25	2015-06-25 11:41:25
516	Chittagong	Chittagong	Rouzan	Gahira	4343	2015-06-25 11:41:25	2015-06-25 11:41:25
517	Chittagong	Chittagong	Rouzan	Guzra Noapara	4346	2015-06-25 11:41:25	2015-06-25 11:41:25
518	Chittagong	Chittagong	Rouzan	jagannath Hat	4344	2015-06-25 11:41:25	2015-06-25 11:41:25
519	Chittagong	Chittagong	Rouzan	Kundeshwari	4342	2015-06-25 11:41:25	2015-06-25 11:41:25
520	Chittagong	Chittagong	Rouzan	Mohamuni	4348	2015-06-25 11:41:25	2015-06-25 11:41:25
521	Chittagong	Chittagong	Rouzan	Rouzan	4340	2015-06-25 11:41:25	2015-06-25 11:41:25
522	Chittagong	Chittagong	Sandwip	Sandwip	4300	2015-06-25 11:41:25	2015-06-25 11:41:25
523	Chittagong	Chittagong	Sandwip	Shiberhat	4301	2015-06-25 11:41:25	2015-06-25 11:41:25
524	Chittagong	Chittagong	Sandwip	Urirchar	4302	2015-06-25 11:41:25	2015-06-25 11:41:25
525	Chittagong	Chittagong	Satkania	Baitul Ijjat	4387	2015-06-25 11:41:25	2015-06-25 11:41:25
526	Chittagong	Chittagong	Satkania	Bazalia	4388	2015-06-25 11:41:25	2015-06-25 11:41:25
527	Chittagong	Chittagong	Satkania	Satkania	4386	2015-06-25 11:41:25	2015-06-25 11:41:25
528	Chittagong	Chittagong	Sitakunda	Barabkunda	4312	2015-06-25 11:41:25	2015-06-25 11:41:25
529	Chittagong	Chittagong	Sitakunda	Baroidhala	4311	2015-06-25 11:41:25	2015-06-25 11:41:25
530	Chittagong	Chittagong	Sitakunda	Bawashbaria	4313	2015-06-25 11:41:25	2015-06-25 11:41:25
531	Chittagong	Chittagong	Sitakunda	Bhatiari	4315	2015-06-25 11:41:25	2015-06-25 11:41:25
532	Chittagong	Chittagong	Sitakunda	Fouzdarhat	4316	2015-06-25 11:41:25	2015-06-25 11:41:25
533	Chittagong	Chittagong	Sitakunda	Jafrabad	4317	2015-06-25 11:41:25	2015-06-25 11:41:25
534	Chittagong	Chittagong	Sitakunda	Kumira	4314	2015-06-25 11:41:25	2015-06-25 11:41:25
535	Chittagong	Chittagong	Sitakunda	Sitakunda	4310	2015-06-25 11:41:25	2015-06-25 11:41:25
437	Chittagong	Chittagong	Anawara	Anowara	4376	2015-06-25 11:41:23	2015-06-25 11:41:23
438	Chittagong	Chittagong	Anawara	Battali	4378	2015-06-25 11:41:23	2015-06-25 11:41:23
439	Chittagong	Chittagong	Anawara	Paroikora	4377	2015-06-25 11:41:23	2015-06-25 11:41:23
440	Chittagong	Chittagong	Boalkhali	Boalkhali	4366	2015-06-25 11:41:23	2015-06-25 11:41:23
441	Chittagong	Chittagong	Boalkhali	Charandwip	4369	2015-06-25 11:41:23	2015-06-25 11:41:23
442	Chittagong	Chittagong	Boalkhali	Iqbal Park	4365	2015-06-25 11:41:23	2015-06-25 11:41:23
443	Chittagong	Chittagong	Boalkhali	Kadurkhal	4368	2015-06-25 11:41:23	2015-06-25 11:41:23
444	Chittagong	Chittagong	Boalkhali	Kanungopara	4363	2015-06-25 11:41:23	2015-06-25 11:41:23
445	Chittagong	Chittagong	Boalkhali	Sakpura	4367	2015-06-25 11:41:23	2015-06-25 11:41:23
446	Chittagong	Chittagong	Boalkhali	Saroatoli	4364	2015-06-25 11:41:23	2015-06-25 11:41:23
447	Chittagong	Chittagong	Chittagong Sadar	Al- Amin Baria Madra	4221	2015-06-25 11:41:24	2015-06-25 11:41:24
448	Chittagong	Chittagong	Chittagong Sadar	Amin Jute Mills	4211	2015-06-25 11:41:24	2015-06-25 11:41:24
449	Chittagong	Chittagong	Chittagong Sadar	Anandabazar	4215	2015-06-25 11:41:24	2015-06-25 11:41:24
450	Chittagong	Chittagong	Chittagong Sadar	Bayezid Bostami	4210	2015-06-25 11:41:24	2015-06-25 11:41:24
451	Chittagong	Chittagong	Chittagong Sadar	Chandgaon	4212	2015-06-25 11:41:24	2015-06-25 11:41:24
452	Chittagong	Chittagong	Chittagong Sadar	Chawkbazar	4203	2015-06-25 11:41:24	2015-06-25 11:41:24
453	Chittagong	Chittagong	Chittagong Sadar	Chitt. Cantonment	4220	2015-06-25 11:41:24	2015-06-25 11:41:24
454	Chittagong	Chittagong	Chittagong Sadar	Chitt. Customs Acca	4219	2015-06-25 11:41:24	2015-06-25 11:41:24
455	Chittagong	Chittagong	Chittagong Sadar	Chitt. Politechnic In	4209	2015-06-25 11:41:24	2015-06-25 11:41:24
456	Chittagong	Chittagong	Chittagong Sadar	Chitt. Sailers Colon	4218	2015-06-25 11:41:24	2015-06-25 11:41:24
457	Chittagong	Chittagong	Chittagong Sadar	Chittagong Airport	4205	2015-06-25 11:41:24	2015-06-25 11:41:24
458	Chittagong	Chittagong	Chittagong Sadar	Chittagong Bandar	4100	2015-06-25 11:41:24	2015-06-25 11:41:24
459	Chittagong	Chittagong	Chittagong Sadar	Chittagong GPO	4000	2015-06-25 11:41:24	2015-06-25 11:41:24
460	Chittagong	Chittagong	Chittagong Sadar	Export Processing	4223	2015-06-25 11:41:24	2015-06-25 11:41:24
461	Chittagong	Chittagong	Chittagong Sadar	Firozshah	4207	2015-06-25 11:41:24	2015-06-25 11:41:24
462	Chittagong	Chittagong	Chittagong Sadar	Halishahar	4216	2015-06-25 11:41:24	2015-06-25 11:41:24
463	Chittagong	Chittagong	Chittagong Sadar	Halishshar	4225	2015-06-25 11:41:24	2015-06-25 11:41:24
464	Chittagong	Chittagong	Chittagong Sadar	Jalalabad	4214	2015-06-25 11:41:24	2015-06-25 11:41:24
465	Chittagong	Chittagong	Chittagong Sadar	Jaldia Merine Accade	4206	2015-06-25 11:41:24	2015-06-25 11:41:24
466	Chittagong	Chittagong	Chittagong Sadar	Middle Patenga	4222	2015-06-25 11:41:24	2015-06-25 11:41:24
467	Chittagong	Chittagong	Chittagong Sadar	Mohard	4208	2015-06-25 11:41:24	2015-06-25 11:41:24
468	Chittagong	Chittagong	Chittagong Sadar	North Halishahar	4226	2015-06-25 11:41:24	2015-06-25 11:41:24
469	Chittagong	Chittagong	Chittagong Sadar	North Katuli	4217	2015-06-25 11:41:24	2015-06-25 11:41:24
470	Chittagong	Chittagong	Chittagong Sadar	Pahartoli	4202	2015-06-25 11:41:24	2015-06-25 11:41:24
471	Chittagong	Chittagong	Chittagong Sadar	Patenga	4204	2015-06-25 11:41:24	2015-06-25 11:41:24
